ensembl_transcript_id	refseq_id
ENSMUST00000092700	NM_025524
ENSMUST00000092699	NM_025720
ENSMUST00000021209	NM_007873
ENSMUST00000055502	NM_023511
ENSMUST00000216117	NM_181818
ENSMUST00000108912	NM_001291189
ENSMUST00000054532	NM_027157
ENSMUST00000105211	NM_146365
ENSMUST00000042092	NM_198656
ENSMUST00000099874	NM_146730
ENSMUST00000028624	NM_025961
ENSMUST00000111576	NM_146843
ENSMUST00000041998	NM_026596
ENSMUST00000107581	NM_021309
ENSMUST00000099872	NM_146845
ENSMUST00000100479	NM_001039502
ENSMUST00000104930	NM_001085526
ENSMUST00000062683	NM_029351
ENSMUST00000072306	NM_001127354
ENSMUST00000029709	NM_001025571
ENSMUST00000076478	NM_001099346
ENSMUST00000118612	NM_173732
ENSMUST00000074926	NM_027800
ENSMUST00000093923	NM_145436
ENSMUST00000093923	NM_001285989
ENSMUST00000048099	NM_001113211
ENSMUST00000073853	NM_001177537
ENSMUST00000000314	NM_009867
ENSMUST00000108911	NM_001316723
ENSMUST00000081007	NM_001048196
ENSMUST00000106962	NM_001285988
ENSMUST00000106962	NM_001285990
ENSMUST00000121287	NM_029548
ENSMUST00000021208	NM_001291159
ENSMUST00000058987	NM_026807
ENSMUST00000164202	NM_001170847
ENSMUST00000055121	NM_029613
ENSMUST00000198140	NM_173019
ENSMUST00000099871	NM_146768
ENSMUST00000002532	NM_026446
ENSMUST00000108769	NM_001291209
ENSMUST00000108776	NM_001291206
ENSMUST00000108771	NM_001291208
ENSMUST00000108772	NM_001291210
ENSMUST00000108772	NM_001291207
ENSMUST00000165416	NM_001291205
ENSMUST00000026469	NM_008668
ENSMUST00000041618	NM_001081092
ENSMUST00000099157	NM_001122895
ENSMUST00000052416	NM_199023
ENSMUST00000023779	NM_010444
ENSMUST00000047498	NM_001004174
ENSMUST00000092074	NM_009284
ENSMUST00000092695	NM_001126320
ENSMUST00000100476	NM_026834
ENSMUST00000058960	NM_183307
ENSMUST00000058960	NM_001289809
ENSMUST00000058960	NM_001289811
ENSMUST00000187978	NM_001285463
ENSMUST00000187978	NM_139150
ENSMUST00000055485	NM_177727
ENSMUST00000027171	NM_001285473
ENSMUST00000071718	NM_007453
ENSMUST00000028727	NM_001355255
ENSMUST00000028727	NM_001355254
ENSMUST00000028727	NM_011428
ENSMUST00000110098	NM_001291056
ENSMUST00000112531	NM_001277330
ENSMUST00000053287	NM_029749
ENSMUST00000080557	NM_175933
ENSMUST00000035861	NM_001277805
ENSMUST00000014080	NM_010861
ENSMUST00000029082	NM_011969
ENSMUST00000029082	NM_001289476
ENSMUST00000112532	NM_008995
ENSMUST00000051925	NM_001303408
ENSMUST00000041126	NM_178750
ENSMUST00000105968	NM_001136071
ENSMUST00000105968	NM_001271510
ENSMUST00000094913	NM_146594
ENSMUST00000105967	NM_001271509
ENSMUST00000099870	NM_146591
ENSMUST00000038946	NM_019391
ENSMUST00000055129	NM_207154
ENSMUST00000105966	NM_001271508
ENSMUST00000066408	NM_198637
ENSMUST00000149521	NM_001271523
ENSMUST00000005952	NM_011774
ENSMUST00000099457	NM_001290993
ENSMUST00000099869	NM_146767
ENSMUST00000162415	NM_013507
ENSMUST00000107439	NM_001085547
ENSMUST00000161051	NM_001040131
ENSMUST00000107440	NM_001126322
ENSMUST00000048393	NM_026566
ENSMUST00000108901	NM_181424
ENSMUST00000108901	NM_028422
ENSMUST00000108901	NM_001083329
ENSMUST00000108901	NM_001083328
ENSMUST00000021207	NM_029658
ENSMUST00000047503	NM_009059
ENSMUST00000099868	NM_001011825
ENSMUST00000020768	NM_018870
ENSMUST00000099867	NM_146752
ENSMUST00000099865	NM_146844
ENSMUST00000024739	NM_008302
ENSMUST00000030865	NM_001301281
ENSMUST00000030865	NM_009642
ENSMUST00000099863	NM_146766
ENSMUST00000071585	NM_001318925
ENSMUST00000071585	NM_001318919
ENSMUST00000071585	NM_011012
ENSMUST00000071585	NM_001318924
ENSMUST00000071585	NM_001318920
ENSMUST00000027173	NM_021312
ENSMUST00000108763	NM_001318923
ENSMUST00000108763	NM_001318922
ENSMUST00000056480	NM_133849
ENSMUST00000108768	NM_001252565
ENSMUST00000122038	NM_001199061
ENSMUST00000117438	NM_001199060
ENSMUST00000100215	NM_001289709
ENSMUST00000077196	NM_028770
ENSMUST00000028214	NM_139302
ENSMUST00000113620	NM_001289710
ENSMUST00000113621	NM_001346806
ENSMUST00000018800	NM_010858
ENSMUST00000106957	NM_001355754
ENSMUST00000106956	NM_001355755
ENSMUST00000068904	NM_033073
ENSMUST00000114449	NM_021500
ENSMUST00000099862	NM_146770
ENSMUST00000099861	NM_146769
ENSMUST00000040668	NM_144500
ENSMUST00000020767	NM_017401
ENSMUST00000099860	NM_146593
ENSMUST00000053050	NM_146661
ENSMUST00000032888	NM_019419
ENSMUST00000079966	NM_207565
ENSMUST00000061437	NM_019822
ENSMUST00000030862	NM_027426
ENSMUST00000106411	NM_001162872
ENSMUST00000081986	NM_146297
ENSMUST00000038091	NM_145943
ENSMUST00000021147	NM_016857
ENSMUST00000090717	NM_001011734
ENSMUST00000007797	NM_008070
ENSMUST00000028730	NM_001141946
ENSMUST00000110089	NM_021527
ENSMUST00000110089	NM_001286983
ENSMUST00000110089	NM_001286981
ENSMUST00000084129	NM_001305420
ENSMUST00000030860	NM_027985
ENSMUST00000048263	NM_001004436
ENSMUST00000090027	NM_001301330
ENSMUST00000216868	NM_146598
ENSMUST00000040467	NM_001081032
ENSMUST00000038161	NM_001081408
ENSMUST00000211207	NM_021350
ENSMUST00000027809	NM_010098
ENSMUST00000025262	NM_008518
ENSMUST00000109611	NM_001136556
ENSMUST00000015791	NM_001081171
ENSMUST00000004868	NM_026443
ENSMUST00000036215	NM_008240
ENSMUST00000050541	NM_146599
ENSMUST00000099311	NM_001355669
ENSMUST00000099311	NM_001355671
ENSMUST00000099311	NM_001355670
ENSMUST00000099311	NM_028834
ENSMUST00000059080	NM_001355521
ENSMUST00000059080	NM_001355520
ENSMUST00000059080	NM_001355518
ENSMUST00000059080	NM_025587
ENSMUST00000040021	NM_001081043
ENSMUST00000028737	NM_028201
ENSMUST00000148960	NM_026064
ENSMUST00000180277	NM_001038641
ENSMUST00000079405	NM_008616
ENSMUST00000021028	NM_016780
ENSMUST00000172088	NM_001001792
ENSMUST00000074981	NM_146602
ENSMUST00000154169	NM_145923
ENSMUST00000028735	NM_013822
ENSMUST00000038572	NM_177301
ENSMUST00000077659	NM_176999
ENSMUST00000038860	NM_139151
ENSMUST00000038014	NM_172338
ENSMUST00000065024	NM_001011862
ENSMUST00000064910	NM_011499
ENSMUST00000102528	NM_013636
ENSMUST00000094288	NM_029453
ENSMUST00000021029	NM_001081046
ENSMUST00000003681	NM_144520
ENSMUST00000121296	NM_207632
ENSMUST00000049430	NM_173739
ENSMUST00000025263	NM_013693
ENSMUST00000058737	NM_147029
ENSMUST00000167924	NM_001278601
ENSMUST00000062555	NM_146348
ENSMUST00000079936	NM_146600
ENSMUST00000056435	NM_147031
ENSMUST00000035061	NM_008694
ENSMUST00000054974	NM_146350
ENSMUST00000062494	NM_147028
ENSMUST00000071355	NM_146837
ENSMUST00000075410	NM_145534
ENSMUST00000071268	NM_001163774
ENSMUST00000117394	NM_001163775
ENSMUST00000091556	NM_001025431
ENSMUST00000075414	NM_028910
ENSMUST00000059270	NM_144835
ENSMUST00000021030	NM_172567
ENSMUST00000143693	NM_001291057
ENSMUST00000135166	NM_001291060
ENSMUST00000094014	NM_027773
ENSMUST00000144283	NM_001291055
ENSMUST00000102500	NM_177367
ENSMUST00000099821	NM_001199043
ENSMUST00000099821	NM_018886
ENSMUST00000035493	NM_133834
ENSMUST00000035493	NM_001166430
ENSMUST00000163168	NM_001166431
ENSMUST00000087864	NM_001081101
ENSMUST00000202816	NM_027674
ENSMUST00000005015	NM_033573
ENSMUST00000167182	NM_001166432
ENSMUST00000180020	NM_001166428
ENSMUST00000180020	NM_001166429
ENSMUST00000180020	NM_001166427
ENSMUST00000110083	NM_001356507
ENSMUST00000047370	NM_175467
ENSMUST00000050772	NM_021551
ENSMUST00000102922	NM_008894
ENSMUST00000100202	NM_027258
ENSMUST00000017430	NM_026029
ENSMUST00000028350	NM_026021
ENSMUST00000148042	NM_147179
ENSMUST00000057676	NM_176902
ENSMUST00000025266	NM_010735
ENSMUST00000020263	NM_001359260
ENSMUST00000020263	NM_001079824
ENSMUST00000118898	NM_001347457
ENSMUST00000040577	NM_183263
ENSMUST00000093909	NM_001033267
ENSMUST00000106391	NM_026364
ENSMUST00000093381	NM_001164620
ENSMUST00000119567	NM_027425
ENSMUST00000101626	NM_177616
ENSMUST00000074018	NM_001012323
ENSMUST00000003677	NM_027859
ENSMUST00000080899	NM_146597
ENSMUST00000048994	NM_010909
ENSMUST00000061856	NM_008149
ENSMUST00000068261	NM_023179
ENSMUST00000102923	NM_001291857
ENSMUST00000102923	NM_009636
ENSMUST00000106939	NM_001294331
ENSMUST00000106941	NM_001112705
ENSMUST00000092537	NM_001294334
ENSMUST00000015107	NM_001294329
ENSMUST00000056601	NM_026664
ENSMUST00000145048	NM_001294330
ENSMUST00000097805	NM_001277932
ENSMUST00000030747	NM_001355176
ENSMUST00000030747	NM_015733
ENSMUST00000184404	NM_001276489
ENSMUST00000037059	NM_001033875
ENSMUST00000040806	NM_021294
ENSMUST00000102481	NM_007919
ENSMUST00000026957	NM_178250
ENSMUST00000129635	NM_001357791
ENSMUST00000129635	NM_022882
ENSMUST00000126681	NM_001164885
ENSMUST00000111738	NM_001039153
ENSMUST00000102675	NM_008208
ENSMUST00000087324	NM_025700
ENSMUST00000072602	NM_001359454
ENSMUST00000072602	NM_001042489
ENSMUST00000100747	NM_028752
ENSMUST00000026956	NM_178249
ENSMUST00000217113	NM_206823
ENSMUST00000102624	NM_146349
ENSMUST00000081945	NM_001003668
ENSMUST00000081034	NM_001011836
ENSMUST00000213103	NM_146838
ENSMUST00000023781	NM_025487
ENSMUST00000090712	NM_146658
ENSMUST00000090711	NM_146836
ENSMUST00000061185	NM_001166157
ENSMUST00000099855	NM_146351
ENSMUST00000099857	NM_147030
ENSMUST00000087675	NM_172733
ENSMUST00000099853	NM_146660
ENSMUST00000019248	NM_009845
ENSMUST00000042035	NM_174991
ENSMUST00000088049	NM_010667
ENSMUST00000077471	NM_146659
ENSMUST00000099850	NM_001011833
ENSMUST00000099848	NM_146639
ENSMUST00000109607	NM_170590
ENSMUST00000109608	NM_170588
ENSMUST00000088610	NM_001164216
ENSMUST00000088610	NM_001164217
ENSMUST00000109597	NM_025946
ENSMUST00000190617	NM_001043317
ENSMUST00000098142	NM_146596
ENSMUST00000098141	NM_001011749
ENSMUST00000110079	NM_001159640
ENSMUST00000060879	NM_147032
ENSMUST00000046656	NM_175225
ENSMUST00000099304	NM_001159641
ENSMUST00000084535	NM_175179
ENSMUST00000046030	NM_001081090
ENSMUST00000095991	NM_147001
ENSMUST00000093434	NM_207555
ENSMUST00000044825	NM_027093
ENSMUST00000192195	NM_144539
ENSMUST00000029147	NM_010911
ENSMUST00000059647	NM_029397
ENSMUST00000043349	NM_008166
ENSMUST00000122367	NM_001033296
ENSMUST00000102819	NM_177385
ENSMUST00000109604	NM_170598
ENSMUST00000169371	NM_175275
ENSMUST00000112184	NM_019460
ENSMUST00000045604	NM_001031808
ENSMUST00000054230	NM_001166531
ENSMUST00000054230	NM_001166532
ENSMUST00000020687	NM_001131054
ENSMUST00000117446	NM_013917
ENSMUST00000110057	NM_178382
ENSMUST00000056760	NM_001172160
ENSMUST00000021769	NM_177016
ENSMUST00000028351	NM_001355559
ENSMUST00000028351	NM_026044
ENSMUST00000049940	NM_147000
ENSMUST00000004990	NM_001168508
ENSMUST00000062694	NM_011951
ENSMUST00000126909	NM_001355554
ENSMUST00000073076	NM_029020
ENSMUST00000209025	NM_146353
ENSMUST00000050544	NM_008216
ENSMUST00000093106	NM_001033598
ENSMUST00000021645	NM_030246
ENSMUST00000043836	NM_028387
ENSMUST00000223291	NM_001165256
ENSMUST00000078027	NM_001013802
ENSMUST00000114754	NM_001168514
ENSMUST00000030984	NM_173402
ENSMUST00000114752	NM_001168513
ENSMUST00000030427	NM_013736
ENSMUST00000031554	NM_028990
ENSMUST00000149123	NM_001347059
ENSMUST00000114281	NM_001163512
ENSMUST00000100201	NM_001172475
ENSMUST00000033549	NM_001313743
ENSMUST00000033549	NM_080858
ENSMUST00000106386	NM_001172473
ENSMUST00000106386	NM_001172472
ENSMUST00000074540	NM_146539
ENSMUST00000063396	NM_025367
ENSMUST00000058011	NM_008564
ENSMUST00000032926	NM_026827
ENSMUST00000032926	NM_028389
ENSMUST00000215069	NM_147002
ENSMUST00000100335	NM_008626
ENSMUST00000204214	NM_033648
ENSMUST00000204214	NM_001173372
ENSMUST00000141798	NM_011451
ENSMUST00000108904	NM_001033597
ENSMUST00000059980	NM_009084
ENSMUST00000108905	NM_144823
ENSMUST00000092143	NM_177092
ENSMUST00000008462	NM_177073
ENSMUST00000088687	NM_001005570
ENSMUST00000101213	NM_001033599
ENSMUST00000210435	NM_146338
ENSMUST00000100332	NM_001039242
ENSMUST00000034564	NM_025865
ENSMUST00000049995	NM_172568
ENSMUST00000072853	NM_146993
ENSMUST00000072853	NM_146996
ENSMUST00000082152	NM_173755
ENSMUST00000035179	NM_029385
ENSMUST00000047328	NM_008342
ENSMUST00000120564	NM_001310659
ENSMUST00000045235	NM_175312
ENSMUST00000051676	NM_175307
ENSMUST00000153476	NM_009591
ENSMUST00000217475	NM_001289782
ENSMUST00000010192	NM_025903
ENSMUST00000214962	NM_009964
ENSMUST00000214962	NM_001289785
ENSMUST00000214962	NM_001289784
ENSMUST00000042790	NM_024441
ENSMUST00000217159	NM_001164708
ENSMUST00000023100	NM_033218
ENSMUST00000003575	NM_001001491
ENSMUST00000074015	NM_001039094
ENSMUST00000041425	NM_177274
ENSMUST00000081125	NM_001171615
ENSMUST00000058564	NM_146997
ENSMUST00000022228	NM_026072
ENSMUST00000043589	NM_001081133
ENSMUST00000068056	NM_019693
ENSMUST00000173731	NM_001252457
ENSMUST00000022230	NM_026075
ENSMUST00000032879	NM_029494
ENSMUST00000120620	NM_001289696
ENSMUST00000113767	NM_001177661
ENSMUST00000108756	NM_008665
ENSMUST00000108757	NM_001171616
ENSMUST00000119640	NM_001289697
ENSMUST00000129843	NM_001171680
ENSMUST00000068584	NM_007649
ENSMUST00000044382	NM_001003916
ENSMUST00000028024	NM_009452
ENSMUST00000098140	NM_001011542
ENSMUST00000086084	NM_183391
ENSMUST00000043266	NM_001033766
ENSMUST00000055923	NM_146601
ENSMUST00000101122	NM_008158
ENSMUST00000103029	NM_001167680
ENSMUST00000111236	NM_001164155
ENSMUST00000103028	NM_172572
ENSMUST00000111234	NM_013869
ENSMUST00000100330	NM_181071
ENSMUST00000021166	NM_030206
ENSMUST00000116318	NM_001163318
ENSMUST00000022995	NM_001357930
ENSMUST00000110196	NM_172378
ENSMUST00000030212	NM_019535
ENSMUST00000029116	NM_153594
ENSMUST00000049060	NM_199032
ENSMUST00000108754	NM_001291211
ENSMUST00000101120	NM_001037539
ENSMUST00000079545	NM_009180
ENSMUST00000039551	NM_025901
ENSMUST00000032152	NM_015768
ENSMUST00000002198	NM_026175
ENSMUST00000008273	NM_001170419
ENSMUST00000113756	NM_001113213
ENSMUST00000071760	NM_001205282
ENSMUST00000077977	NM_001242407
ENSMUST00000113759	NM_001177659
ENSMUST00000219365	NM_206897
ENSMUST00000113755	NM_001113214
ENSMUST00000100214	NM_175392
ENSMUST00000046571	NM_001355136
ENSMUST00000028128	NM_013615
ENSMUST00000019734	NM_007805
ENSMUST00000107178	NM_029967
ENSMUST00000102536	NM_025919
ENSMUST00000060442	NM_001330666
ENSMUST00000060442	NM_145066
ENSMUST00000171656	NM_001011662
ENSMUST00000008477	NM_021335
ENSMUST00000075361	NM_146999
ENSMUST00000000834	NM_001205243
ENSMUST00000000834	NM_010177
ENSMUST00000052776	NM_175663
ENSMUST00000028902	NM_020595
ENSMUST00000027377	NM_010518
ENSMUST00000072391	NM_175658
ENSMUST00000003121	NM_023126
ENSMUST00000139231	NM_001352887
ENSMUST00000025163	NM_010385
ENSMUST00000179418	NM_001185182
ENSMUST00000043893	NM_001310611
ENSMUST00000119756	NM_001289514
ENSMUST00000101195	NM_019636
ENSMUST00000221919	NM_001359166
ENSMUST00000221919	NM_001359167
ENSMUST00000048319	NM_183154
ENSMUST00000082183	NM_001034907
ENSMUST00000001963	NM_001281819
ENSMUST00000001963	NM_207624
ENSMUST00000096366	NM_029590
ENSMUST00000001964	NM_009598
ENSMUST00000171804	NM_177787
ENSMUST00000131298	NM_001290572
ENSMUST00000042615	NM_001290570
ENSMUST00000091039	NM_175211
ENSMUST00000004208	NM_011923
ENSMUST00000107032	NM_001081116
ENSMUST00000022813	NM_010112
ENSMUST00000043061	NM_029984
ENSMUST00000021770	NM_145399
ENSMUST00000077672	NM_023420
ENSMUST00000179269	NM_001207021
ENSMUST00000109444	NM_001164222
ENSMUST00000028905	NM_008792
ENSMUST00000027374	NM_009407
ENSMUST00000190995	NM_001101453
ENSMUST00000096430	NM_199449
ENSMUST00000125541	NM_001081156
ENSMUST00000035180	NM_028562
ENSMUST00000120639	NM_001163793
ENSMUST00000049346	NM_001310474
ENSMUST00000055322	NM_010500
ENSMUST00000001965	NM_001037712
ENSMUST00000042391	NM_198675
ENSMUST00000196296	NM_183000
ENSMUST00000089161	NM_028075
ENSMUST00000042468	NM_023483
ENSMUST00000063551	NM_029879
ENSMUST00000042576	NM_001311073
ENSMUST00000101118	NM_019743
ENSMUST00000034561	NM_133981
ENSMUST00000119944	NM_001081193
ENSMUST00000089394	NM_172809
ENSMUST00000004076	NM_181850
ENSMUST00000028907	NM_009751
ENSMUST00000099296	NM_001291061
ENSMUST00000072097	NM_197944
ENSMUST00000077954	NM_011892
ENSMUST00000058438	NM_027946
ENSMUST00000020681	NM_198936
ENSMUST00000020681	NM_148673
ENSMUST00000103172	NM_019771
ENSMUST00000042919	NM_001083916
ENSMUST00000042919	NM_133707
ENSMUST00000037863	NM_080729
ENSMUST00000073320	NM_146485
ENSMUST00000002048	NM_027346
ENSMUST00000098630	NM_001080812
ENSMUST00000002044	NM_011947
ENSMUST00000048377	NM_001357401
ENSMUST00000048377	NM_001357402
ENSMUST00000048377	NM_172645
ENSMUST00000182884	NM_146005
ENSMUST00000182884	NM_170688
ENSMUST00000182155	NM_170728
ENSMUST00000173107	NM_178804
ENSMUST00000022232	NM_025751
ENSMUST00000065308	NM_001301688
ENSMUST00000065308	NM_018745
ENSMUST00000008016	NM_008321
ENSMUST00000110329	NM_001102458
ENSMUST00000182439	NM_170730
ENSMUST00000037875	NM_133626
ENSMUST00000174313	NM_001291228
ENSMUST00000174421	NM_001291227
ENSMUST00000022993	NM_024207
ENSMUST00000016072	NM_024281
ENSMUST00000092433	NM_170687
ENSMUST00000216817	NM_001286599
ENSMUST00000181974	NM_009670
ENSMUST00000213966	NM_001286603
ENSMUST00000027744	NM_008209
ENSMUST00000127430	NM_028887
ENSMUST00000030814	NM_007668
ENSMUST00000045923	NM_001356459
ENSMUST00000045923	NM_172397
ENSMUST00000187137	NM_001346087
ENSMUST00000187137	NM_001346088
ENSMUST00000187137	NM_010758
ENSMUST00000061721	NM_177733
ENSMUST00000045096	NM_080464
ENSMUST00000037814	NM_026066
ENSMUST00000060174	NM_183168
ENSMUST00000227441	NM_029390
ENSMUST00000003123	NM_026455
ENSMUST00000089157	NM_025639
ENSMUST00000092432	NM_170689
ENSMUST00000109587	NM_133242
ENSMUST00000092431	NM_170690
ENSMUST00000054167	NM_170729
ENSMUST00000089155	NM_178269
ENSMUST00000146297	NM_001291115
ENSMUST00000230408	NM_001080158
ENSMUST00000029149	NM_001291114
ENSMUST00000007444	NM_001252448
ENSMUST00000103072	NM_028126
ENSMUST00000103072	NM_001252449
ENSMUST00000071230	NM_026114
ENSMUST00000062380	NM_146321
ENSMUST00000025170	NM_020603
ENSMUST00000002043	NM_026009
ENSMUST00000019283	NM_023627
ENSMUST00000067680	NM_007400
ENSMUST00000224011	NM_027934
ENSMUST00000037722	NM_207275
ENSMUST00000110032	NM_001044750
ENSMUST00000113158	NM_001085507
ENSMUST00000113158	NM_001276332
ENSMUST00000003117	NM_007456
ENSMUST00000112059	NM_001284332
ENSMUST00000026737	NM_025858
ENSMUST00000009732	NM_011371
ENSMUST00000006701	NM_028839
ENSMUST00000106335	NM_001252566
ENSMUST00000106333	NM_144926
ENSMUST00000106332	NM_001252567
ENSMUST00000021046	NM_028074
ENSMUST00000021170	NM_026280
ENSMUST00000106339	NM_001039645
ENSMUST00000032924	NM_172747
ENSMUST00000154184	NM_026381
ENSMUST00000170667	NM_181590
ENSMUST00000120963	NM_173765
ENSMUST00000030903	NM_179203
ENSMUST00000021048	NM_025310
ENSMUST00000015460	NM_013730
ENSMUST00000008684	NM_019946
ENSMUST00000079987	NM_152822
ENSMUST00000028125	NM_001355612
ENSMUST00000028125	NM_001355611
ENSMUST00000028125	NM_001025594
ENSMUST00000092404	NM_011358
ENSMUST00000113156	NM_027947
ENSMUST00000095035	NM_001355610
ENSMUST00000226305	NM_175008
ENSMUST00000028910	NM_001355688
ENSMUST00000028910	NM_001289631
ENSMUST00000028910	NM_028984
ENSMUST00000110027	NM_001289630
ENSMUST00000055159	NM_177337
ENSMUST00000051715	NM_147035
ENSMUST00000094193	NM_029105
ENSMUST00000021173	NM_178620
ENSMUST00000110030	NM_001199188
ENSMUST00000043069	NM_028195
ENSMUST00000028909	NM_024225
ENSMUST00000106370	NM_028865
ENSMUST00000164960	NM_001316749
ENSMUST00000041730	NM_010725
ENSMUST00000203482	NM_027526
ENSMUST00000022494	NM_026598
ENSMUST00000078497	NM_001163667
ENSMUST00000105953	NM_001347546
ENSMUST00000047616	NM_033398
ENSMUST00000179658	NM_001163664
ENSMUST00000105954	NM_001163666
ENSMUST00000112558	NM_001253834
ENSMUST00000105952	NM_001163669
ENSMUST00000081857	NM_001164171
ENSMUST00000105955	NM_001347548
ENSMUST00000105955	NM_001163668
ENSMUST00000038118	NM_175025
ENSMUST00000226297	NM_010856
ENSMUST00000085133	NM_001253831
ENSMUST00000155802	NM_013489
ENSMUST00000135386	NM_001252472
ENSMUST00000163879	NM_001253836
ENSMUST00000136479	NM_001289470
ENSMUST00000021049	NM_008950
ENSMUST00000105958	NM_001163665
ENSMUST00000105949	NM_001347551
ENSMUST00000105949	NM_001347552
ENSMUST00000105949	NM_001163670
ENSMUST00000229130	NM_001304830
ENSMUST00000037401	NM_172674
ENSMUST00000096350	NM_010755
ENSMUST00000163691	NM_001304831
ENSMUST00000229285	NM_001304832
ENSMUST00000035181	NM_025651
ENSMUST00000057679	NM_026979
ENSMUST00000169299	NM_001347547
ENSMUST00000169299	NM_001347549
ENSMUST00000169299	NM_001347550
ENSMUST00000074187	NM_011620
ENSMUST00000167674	NM_001164828
ENSMUST00000182350	NM_011798
ENSMUST00000035110	NM_029095
ENSMUST00000038648	NM_172461
ENSMUST00000088827	NM_013871
ENSMUST00000172785	NM_010380
ENSMUST00000094587	NM_198667
ENSMUST00000036854	NM_025994
ENSMUST00000037096	NM_027585
ENSMUST00000028209	NM_020329
ENSMUST00000094109	NM_010983
ENSMUST00000073942	NM_001316755
ENSMUST00000123202	NM_001290508
ENSMUST00000113612	NM_001290509
ENSMUST00000032877	NM_001355126
ENSMUST00000032877	NM_001080995
ENSMUST00000027952	NM_008882
ENSMUST00000004920	NM_013881
ENSMUST00000103027	NM_172948
ENSMUST00000106843	NM_031878
ENSMUST00000105779	NM_177868
